업종명,업소명,영업자,소재지(도로명),소재지(지번)
일반음식점,수원즉석전골손칼국수,이장연,경기도 포천시 소흘읍 솔모루로58번길 25,경기도 포천시 소흘읍 송우리 137번지 1호  
일반음식점,장수돌판김치,김용삼,경기도 포천시 소흘읍 송우로 16-1,경기도 포천시 소흘읍 송우리 130번지 7호  
일반음식점,아빠가어렸을적에,최은주,경기도 포천시 소흘읍 죽엽산로447번길 4,경기도 포천시 소흘읍 고모리 218번지 1호  
일반음식점,황토마당,신동림,경기도 포천시 소흘읍 송우로 45  가동 1층,경기도 포천시 소흘읍 송우리 158번지 2호 외 1필지  가동 1층 
일반음식점,은진분식,강효순,경기도 포천시 소흘읍 송우로40번길 2,경기도 포천시 소흘읍 204번지 1호  
일반음식점,앗싸곱창,허승혜, ,경기도 포천시 소흘읍 송우리 158번지 2호  
일반음식점,마당깊은집,박희정,경기도 포천시 소흘읍 광릉수목원로 658,경기도 포천시 소흘읍 직동리 389번지 1호  
일반음식점,개성,서수길,경기도 포천시 가산면 마정로70번길 26,경기도 포천시 가산면 방축리 77번지  
일반음식점,오리랜드,성지연,경기도 포천시 소흘읍 죽엽산로 333-3 (333-5  333-11),경기도 포천시 소흘읍 고모리 620번지 4호  
일반음식점,골짜기쉼터,유병희,경기도 포천시 소흘읍 이곡길 73-57,경기도 포천시 소흘읍 이곡리 308번지  
일반음식점,탁배기,원우성, ,경기도 포천시 소흘읍 송우리 160번지 3호  
일반음식점,신의주 순대국&감자탕,박선옥,경기도 포천시 소흘읍 봉솔로5길 15,경기도 포천시 소흘읍 송우리 158번지 10호  
일반음식점,누나홀닭 포천(송우점),차재경, ,경기도 포천시 소흘읍 송우리 160번지 3호  
일반음식점,태양반점,김선애, ,경기도 포천시 소흘읍 고모리 499번지  
일반음식점,놀러오삼오리골,정몽주,경기도 포천시 소흘읍 죽엽산로 44,경기도 포천시 소흘읍 이가팔리 478번지 2호  
일반음식점,21세기,이미화,경기도 포천시 소흘읍 검바위길 84,경기도 포천시 소흘읍 초가팔리 336번지  
일반음식점,할머니맷돌두부,홍승표,경기도 포천시 소흘읍 죽엽산로 425,경기도 포천시 소흘읍 고모리 231번지 2호  
일반음식점,가채리식당,유혜경,경기도 포천시 신북면 중앙로 408,경기도 포천시 신북면 가채리 303번지 8호  
일반음식점,빛고을,박추복,경기도 포천시 소흘읍 광릉수목원로874번길 16,경기도 포천시 소흘읍 이곡리 464번지  
일반음식점,광릉이곡가든,이성자, ,경기도 포천시 소흘읍 이곡리 463번지  
일반음식점,소나무위에까치,오영진,경기도 포천시 소흘읍 죽엽산로 373,경기도 포천시 소흘읍 고모리 284번지  
일반음식점,내가잘가는집,정찬호,경기도 포천시 소흘읍 죽엽산로 86,경기도 포천시 소흘읍 이가팔리 441번지 2호 외1필지 
일반음식점,한가정통어죽,김원형,경기도 포천시 소흘읍 광릉수목원로 653,경기도 포천시 소흘읍 직동리 394번지 3호  
일반음식점,홍가네우렁쌈밥,홍진영,경기도 포천시 소흘읍 광릉수목원로 859-1,경기도 포천시 소흘읍 이곡리 195번지 3호  
일반음식점,이모식당,유지임,경기도 포천시 소흘읍 죽엽산로 267  1층,경기도 포천시 소흘읍 고모리 380번지 1호   1층 
일반음식점,윌,김미수,경기도 포천시 소흘읍 광릉수목원로 653,경기도 포천시 소흘읍 직동리 394번지 3호  
일반음식점,나들목,황영분,경기도 포천시 내촌면 금강로 3169,경기도 포천시 내촌면 신팔리 105번지 1호  
일반음식점,뿌리,박은경,경기도 포천시 내촌면 부마로 374,경기도 포천시 내촌면 마명리 139번지 5호  
일반음식점,덕성루,김경자,경기도 포천시 내촌면 내촌로 187,경기도 포천시 내촌면 내리 264번지 1호  
일반음식점,곰의집,김광인,경기도 포천시 내촌면 금강로2536번길 27  3층,경기도 포천시 내촌면 소학리 295번지 (350외4필지) 
일반음식점,현대식당,황서윤,경기도 포천시 소흘읍 소흘로 114,경기도 포천시 소흘읍 무봉리 69번지 6호  
일반음식점,포천한탄강,신미옥,경기도 포천시 창수면 포천로2505번길 39,경기도 포천시 창수면 추동리 283번지 3호  
일반음식점,사리원,정완용,경기도 포천시 창수면 포천로 2518,경기도 포천시 창수면 추동리 295번지  
일반음식점,돈뜨락,이희경,경기도 포천시 일동면 화동로1043번길 8-4,경기도 포천시 일동면 기산리 90번지 126호  
일반음식점,근홍교추어정,김정순,경기도 포천시 영북면 북원로255번길 2,경기도 포천시 영북면 자일리 1027번지 5호  
일반음식점,들밥,이종연,경기도 포천시 화현면 봉화로 334,경기도 포천시 화현면 명덕리 203번지 1호  
일반음식점,경순손맛집,최경순, ,경기도 포천시 화현면 화현리 874번지 1호  
일반음식점,려원,모은영,경기도 포천시 화현면 봉화로 515,경기도 포천시 화현면 명덕리 457번지 12호  
일반음식점,오디션치킨,허연숙,경기도 포천시 화현면 화동로 327,경기도 포천시 화현면 화현리 810번지 19호  
일반음식점,명덕가든보리밥,송순현,경기도 포천시 화현면 봉화로 244,경기도 포천시 화현면 명덕리 74번지 3호  
일반음식점,경목식당,이경미,경기도 포천시 화현면 화동로 598,경기도 포천시 화현면 화현리 106번지 6호  
일반음식점,자유시간,정명순, ,경기도 포천시 관인면 탄동리 664번지  
일반음식점,산아래쌈밥,이영숙,경기도 포천시 관인면 창동로 1811,경기도 포천시 관인면 탄동리 665번지 3호  
일반음식점,뺑드포레,이유미,경기도 포천시 영북면 산정호수로 324,경기도 포천시 영북면 산정리 517번지 10호  
일반음식점,샘길농원,송정희,경기도 포천시 영북면 금곡동로 125,경기도 포천시 영북면 야미리 73번지  
일반음식점,둥근달,이미자,경기도 포천시 영북면 산정호수로 920-6,경기도 포천시 영북면 산정리 344번지 1호  
일반음식점,운천 갈매기살,최명순,경기도 포천시 영북면 산정호수로 7,경기도 포천시 영북면 운천리 270번지 19호  
일반음식점,산울림,이기영,경기도 포천시 영북면 산정호수로411번길 13,경기도 포천시 영북면 산정리 451번지 4호  
일반음식점,국선식당,김향아,경기도 포천시 군내면 청군로 3421,경기도 포천시 군내면 구읍리 734번지 10호  
일반음식점,산호식당,강정희,경기도 포천시 영북면 산정호수로411번길 101,경기도 포천시 영북면 산정리 191번지 1호  
일반음식점,서울녹각삼계탕장어,이규탁,경기도 포천시 군내면 호국로 1548,경기도 포천시 군내면 구읍리 707번지 4호  
일반음식점,빅타임,최호전,경기도 포천시 군내면 마전길 25-20,경기도 포천시 군내면 유교리 206번지 5호  
일반음식점,하나식당,김순자,경기도 포천시 군내면 용두로 88,경기도 포천시 군내면 용정리 3번지 3호  
일반음식점,산정호수파크텔,서영석,경기도 포천시 영북면 산정호수로 798,경기도 포천시 영북면 산정리 263번지  
일반음식점,다올한식부페,전승주,경기도 포천시 가산면 마현4길 93,경기도 포천시 가산면 금현리 350번지 5호  
일반음식점,해바라기,최경희,경기도 포천시 가산면 가산로 375,경기도 포천시 가산면 마산리 146번지 5호  
일반음식점,만복식당,김문식,경기도 포천시 가산면 포천로 752,경기도 포천시 가산면 금현리 296번지 4호  
일반음식점,빠라빠라 포차,홍영순,경기도 포천시 가산면 선마로 234,경기도 포천시 가산면 마산리 399번지 11호  
일반음식점,까망깨돈,허회정,경기도 포천시 가산면 가산로 210,경기도 포천시 가산면 방축리 138번지 5호  
일반음식점,내고향,김찬현,경기도 포천시 창수면 옥수로 119-1,경기도 포천시 창수면 주원리 279번지 1호  
일반음식점,원조춘천막국수,최윤근,경기도 포천시 창수면 가영로 35,경기도 포천시 창수면 가양리 567번지 2호  
일반음식점,만성가든,허성순,경기도 포천시 창수면 포천로 3126,경기도 포천시 창수면 주원리 791번지 4호  
일반음식점,돈방네,최영순,경기도 포천시 신북면 중앙로 209,경기도 포천시 신북면 가채리 803번지 2호  
일반음식점,파주골이동갈비,김복례,경기도 포천시 영중면 성장로 271,경기도 포천시 영중면 성동리 25번지 1호  
일반음식점,나운식당,김금자,경기도 포천시 영중면 호국로3121번길 7  1층,경기도 포천시 영중면 성동리 876번지 6호  
일반음식점,평양면옥,김용식,경기도 포천시 신북면 틀못이길 9,경기도 포천시 신북면 기지리 684번지  
일반음식점,태평양가든,유승근,경기도 포천시 영중면 영일로77번길 27,경기도 포천시 영중면 금주리 462번지 1호  
일반음식점,울타리포장마차,정난모,경기도 포천시 영중면 양문로3길 17,경기도 포천시 영중면 양문리 804번지 6호  
일반음식점,송림가든,김영란,경기도 포천시 신북면 아트밸리로 71  1층,경기도 포천시 신북면 기지리 153번지 4호  
일반음식점,지니우스,신천재,경기도 포천시 영중면 성장로179번길 23,경기도 포천시 영중면 성동리 97번지  
일반음식점,열두달,정우림,경기도 포천시 신북면 호국로 1996,경기도 포천시 신북면 기지리 835번지 2호  
일반음식점,일미순대국,표재수,경기도 포천시 영중면 양문로7길 8,경기도 포천시 영중면 양문리 803번지 5호  
일반음식점,차이나,PIAO RENSHU,경기도 포천시 신북면 호국로 2388  1 2층,경기도 포천시 신북면 만세교리 219번지 10호 1 2층 
일반음식점,파주골 토종 순대국,조순자,경기도 포천시 영중면 양문로 111-1,경기도 포천시 영중면 양문리 847번지 36호  
일반음식점,만두랑김밥이랑,이정훈,경기도 포천시 영중면 양문로 98-1,경기도 포천시 영중면 양문리 770번지 10호  
일반음식점,둘리네처갓집,김영은, ,경기도 포천시 이동면 장암리 509번지 4호  
일반음식점,샘말왕돈가스,양순옥,경기도 포천시 일동면 화동로 893,경기도 포천시 일동면 기산리 653번지  
일반음식점,한방제일순대국,강미라,경기도 포천시 일동면 화동로 1192-9,경기도 포천시 일동면 화대리 669번지 1호  
일반음식점,엘지,이보라,경기도 포천시 일동면 화동로1043번길 8-6,경기도 포천시 일동면 기산리 90번지 125호  
일반음식점,별미횟집,김진희,경기도 포천시 이동면 화동로 1906,경기도 포천시 이동면 연곡리 863번지 1호  
일반음식점,하이트캠프,나미경,경기도 포천시 일동면 기산서길 3-4,경기도 포천시 일동면 기산리 91번지 112호  
일반음식점,뚱스밥버거,이명자,경기도 포천시 일동면 화동로1043번길 2-5,경기도 포천시 일동면 기산리 90번지 118호  
일반음식점,섬진강,조준환, ,경기도 포천시 이동면 연곡리 1122번지 2호  
일반음식점,명성한식,박명자,경기도 포천시 이동면 장암길 6-1,경기도 포천시 이동면 장암리 214번지 8호  
일반음식점,행복이가득한집,김복자,경기도 포천시 이동면 여우고개로 238,경기도 포천시 이동면 장암리 716번지 1호  
일반음식점,원조이동 산장갈비,진예서 외 1인(이강삼), ,경기도 포천시 이동면 장암리 473번지  
일반음식점,멕시칸치킨,한양순,경기도 포천시 소흘읍 소흘로 125,경기도 포천시 소흘읍 무봉리 73번지 1호  
