시군명,컨텐츠제목,컨텐츠타입,대분류,중분류,소분류,도로명주소,지번주소,우편번호,전화번호,원본대표이미지,썸네일대표이미지,컨텐츠등록시간,컨텐츠수정시간,WGS84위도,WGS84경도
부천시,부천시립꿈빛도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 부천시 신흥로275번길 19,경기도 부천시 중동 1051-8번지,14535,,http://tong.visitkorea.or.kr/cms/resource/33/1852733_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1852733_image3_1.jpg,2006-05-03 00:00:00,2020-10-12 16:28:56,37.5081027851,126.7737025428
부천시,부천시립북부도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 부천시 삼작로301번길 5,경기도 부천시 도당동 132번지,14459,,http://tong.visitkorea.or.kr/cms/resource/95/1852695_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1852695_image3_1.jpg,2006-05-03 00:00:00,2020-10-12 16:28:27,37.5208004111,126.7941300518
부천시,부천시립심곡도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 부천시 성무로 24,경기도 부천시 심곡본동 555-76번지,14751,,,,2006-05-02 00:00:00,2021-01-15 11:36:07,37.4803949693,126.7839804354
부천시,부천시립원미도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 부천시 소사로 456,경기도 부천시 원미동 15번지,14659,,http://tong.visitkorea.or.kr/cms/resource/89/1852689_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1852689_image3_1.jpg,2006-05-02 00:00:00,2020-10-12 16:33:23,37.4979895039,126.7990397092
부천시,부천시민회관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 부천시 부일로 365,경기도 부천시 중동 788번지,14613,,http://tong.visitkorea.or.kr/cms/resource/06/723806_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/723806_image3_1.jpg,2007-11-06 01:50:48,2020-11-05 13:48:44,37.4886329267,126.7706559990
부천시,부천식물원,관광지,자연,자연관광지,산,경기도 부천시 길주로 660,경기도 부천시 춘의동 381번지,14656,,http://tong.visitkorea.or.kr/cms/resource/90/2537290_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2537290_image3_1.jpg,2008-01-14 15:01:01,2021-03-19 09:56:06,37.5051268321,126.8157177668
부천시,부천아트벙커B39,문화시설,인문(문화/예술/역사),문화시설,산,경기도 부천시 삼작로 53,경기도 부천시 삼정동 363-4번지,14449,,,,2019-11-07 13:40:08,2021-06-23 17:15:43,37.5219011333,126.7676615615
부천시,부천자연생태공원,문화시설,자연,자연관광지,산,경기도 부천시 길주로 660,경기도 부천시 춘의동 381번지,14656,,,,2004-10-22 00:00:00,2021-04-21 17:06:32,37.5051268321,126.8157177668
부천시,부천활박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 부천시 소사로 482,경기도 부천시 춘의동 8번지,14655,,,,2005-11-04 00:00:00,2021-02-15 17:20:49,37.5008512692,126.7982775858
부천시,상동호수공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 부천시 조마루로 15,경기도 부천시 상동 549번지,14592,,,,2009-06-23 15:20:15,2021-06-18 16:33:28,37.5024442060,126.7452470663
부천시,우소보소,음식점,음식,음식점,산,경기도 부천시 옥산로 104,경기도 부천시 중동 1086번지 신선빌딩 2층,14530,032-327-3392,,,2010-07-20 11:01:05,2021-03-10 15:21:54,37.5030341284,126.7805625009
부천시,웅진플레이도시 워터도시,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 부천시 조마루로 2,경기도 부천시 상동 572-1번지,14592,,http://tong.visitkorea.or.kr/cms/resource/88/2431888_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2431888_image3_1.jpg,2008-05-13 13:52:55,2020-07-24 17:50:32,37.4998690980,126.7442661118
부천시,유럽자기박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 부천시 소사로 482,경기도 부천시 춘의동 8번지,14655,,http://tong.visitkorea.or.kr/cms/resource/04/1589504_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1589504_image3_1.jpg,2004-10-22 00:00:00,2021-06-02 14:50:44,37.5008512692,126.7982775858
부천시,파비아호텔,숙박,숙박,숙박시설,산,경기도 부천시 부일로 510,경기도 부천시 심곡동 139-4번지,14643,032-614-7500,http://tong.visitkorea.or.kr/cms/resource/59/2029659_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2029659_image2_1.jpg,2009-04-13 10:31:33,2020-01-10 17:19:39,37.4850443392,126.7866959484
부천시,폴라리스관광호텔,숙박,숙박,숙박시설,산,경기도 부천시 소향로13번길 27,경기도 부천시 상동 548-3번지,14544,032-323-1500,http://tong.visitkorea.or.kr/cms/resource/10/1336610_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1336610_image3_1.jpg,2007-04-16 00:00:00,2021-01-06 15:54:14,37.5051365338,126.7490667241
성남시,CGV 스퀘어,쇼핑,쇼핑,쇼핑,산,경기도 성남시 분당구 탄천상로151번길 20,경기도 성남시 분당구 구미동 159번지,13636,,http://tong.visitkorea.or.kr/cms/resource/26/2553626_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2553626_image2_1.jpg,2016-10-12 11:50:52,2020-04-17 13:22:26,37.3403224727,127.1068217377
성남시,고암남원추어탕,음식점,음식,음식점,산,경기도 성남시 수정구 산성대로 597,경기도 성남시 수정구 양지동 24번지,13134,031-742-5666,http://tong.visitkorea.or.kr/cms/resource/46/1788346_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1788346_image3_1.jpg,2008-08-04 14:36:52,2020-04-02 17:56:22,37.4630729599,127.1689498109
성남시,교보문고 분당점,쇼핑,쇼핑,쇼핑,산,경기도 성남시 분당구 황새울로312번길 26,경기도 성남시 분당구 서현동 265-3번지,13591,,http://tong.visitkorea.or.kr/cms/resource/99/2543799_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/99/2543799_image2_1.JPG,2018-04-23 09:42:47,2020-11-02 10:45:27,37.3834691837,127.1226706167
성남시,나폴레옹갤러리,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 분당구 대왕판교로645번길 36,경기도 성남시 분당구 삼평동 632번지,13487,,http://tong.visitkorea.or.kr/cms/resource/77/2492777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2492777_image2_1.jpg,2017-05-18 09:24:14,2021-03-18 17:10:43,37.4003836790,127.1020904796
성남시,대원공원,관광지,인문(문화/예술/역사),휴양관광지,산,,경기도 성남시 중원구 하대원동 182-11,,,http://tong.visitkorea.or.kr/cms/resource/27/755227_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/755227_image3_1.jpg,2009-06-17 10:05:17,2021-06-02 16:14:14,37.4338300367,127.1506481187
성남시,두향,음식점,음식,음식점,산,경기도 성남시 분당구 불곡남로 5,경기도 성남시 분당구 정자동 225번지,13604,031-718-3344,http://tong.visitkorea.or.kr/cms/resource/58/1788358_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1788358_image3_1.jpg,2008-08-04 15:35:34,2021-03-09 16:17:41,37.3589256866,127.1230193698
성남시,맹산생태학습원,관광지,자연,자연관광지,산,경기도 성남시 분당구 판교로 628,경기도 성남시 분당구 야탑동 422-3번지,13516,,,,2017-07-18 14:31:27,2020-12-24 11:33:10,37.4052435343,127.1420186089
성남시,"모란장 / 모란민속시장 (4, 9일)",쇼핑,쇼핑,쇼핑,산,경기도 성남시 중원구 둔촌대로 68,경기도 성남시 중원구 성남동 4931번지,13383,031-721-9905,,,2004-02-23 00:00:00,2021-02-26 16:37:51,37.4293348271,127.1266564669
성남시,밀리토피아호텔,숙박,숙박,숙박시설,산,경기도 성남시 수정구 위례대로 83,경기도 성남시 수정구 창곡동 566번지,13646,031-727-9370,http://tong.visitkorea.or.kr/cms/resource/33/2476833_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2476833_image2_1.jpg,2017-01-20 14:03:58,2021-03-24 17:43:27,37.4676898739,127.1430393671
성남시,분당 호텔 갤러리,숙박,숙박,숙박시설,산,경기도 성남시 분당구 황새울로 321,경기도 성남시 분당구 서현동 272-2번지,13590,031-702-8200,,,2012-03-22 09:21:12,2020-11-05 10:14:44,37.3853389657,127.1210797830
성남시,살라타이 분당정자점,음식점,음식,음식점,산,경기도 성남시 분당구 정자일로 100,경기도 성남시 분당구 정자동 180번지 미켈란쉐르빌 2층 211호,13562,031-717-0104,http://tong.visitkorea.or.kr/cms/resource/60/399560_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/399560_image3_1.jpg,2008-01-19 21:41:01,2020-05-11 17:50:36,37.3587550432,127.1066013881
성남시,서현궁,음식점,음식,음식점,산,경기도 성남시 분당구 안골로 24,경기도 성남시 분당구 서현동 195-2번지,13572,031-703-9133,http://tong.visitkorea.or.kr/cms/resource/36/400136_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/400136_image3_1.jpg,2008-01-19 21:49:34,2021-03-02 17:55:48,37.3846522487,127.1348757414
성남시,성남고령친화종합체험관,관광지,인문(문화/예술/역사),체험관광지,산,경기도 성남시 분당구 야탑로205번길 26,경기도 성남시 분당구 야탑동 221번지,13503,,,,2017-07-18 15:15:55,2021-01-20 10:40:36,37.4106906719,127.1429531885
성남시,성남문화원,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 수정구 산성대로215번길 7,경기도 성남시 수정구 신흥동 6926번지,13343,,http://tong.visitkorea.or.kr/cms/resource/35/1785835_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1785835_image3_1.jpg,2004-02-18 00:00:00,2021-04-12 14:29:54,37.4390594749,127.1408289027
성남시,성남시 분당도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 분당구 불정로 110,경기도 성남시 분당구 정자동 208번지,13606,,http://tong.visitkorea.or.kr/cms/resource/31/1785931_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1785931_image3_1.jpg,2006-04-21 00:00:00,2020-12-03 17:20:43,37.3581117579,127.1165756578
성남시,성남시 수정도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 수정구 수정로332번길 32,경기도 성남시 수정구 산성동 2224번지,13129,,http://tong.visitkorea.or.kr/cms/resource/28/1785928_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1785928_image3_1.jpg,2006-04-21 00:00:00,2020-12-03 17:21:28,37.4522554431,127.1528634869
성남시,성남시 야외공연장,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 분당구 성남대로 550,경기도 성남시 분당구 수내동 65번지,13598,,http://tong.visitkorea.or.kr/cms/resource/77/1785877_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1785877_image3_1.jpg,2007-11-06 02:00:01,2020-12-03 13:15:46,37.3803005535,127.1211729072
성남시,성남시 중앙도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 분당구 판교로 546,경기도 성남시 분당구 야탑동 610번지,13514,,http://tong.visitkorea.or.kr/cms/resource/49/1785949_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1785949_image3_1.jpg,2006-05-02 00:00:00,2021-03-31 13:24:21,37.4039682800,127.1347142400
성남시,성남시 중원도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 중원구 원터로17번길 46,경기도 성남시 중원구 성남동 3116-1번지,13371,,http://tong.visitkorea.or.kr/cms/resource/38/1785938_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1785938_image3_1.jpg,2006-05-02 00:00:00,2020-12-03 17:20:19,37.4302238888,127.1401251290
성남시,성남시수정청소년수련관,레포츠,레포츠,육상 레포츠,산,경기도 성남시 수정구 희망로509번길 20,경기도 성남시 수정구 신흥동 466번지,13268,031-729-9200,http://tong.visitkorea.or.kr/cms/resource/92/1875392_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1875392_image3_1.jpg,2002-07-30 00:00:00,2020-12-11 17:29:12,37.4493090503,127.1501750175
성남시,성남아트센터,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 분당구 성남대로 808,경기도 성남시 분당구 야탑동 757번지,13514,,http://tong.visitkorea.or.kr/cms/resource/02/1786002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1786002_image3_1.jpg,2006-06-19 00:00:00,2021-05-26 16:36:20,37.4029548133,127.1305498953
성남시,신구대학교식물원,관광지,자연,자연관광지,산,경기도 성남시 수정구 적푸리로 9,경기도 성남시 수정구 상적동 산123-1번지,13443,,,,2004-06-08 00:00:00,2020-09-15 16:09:58,37.4337250099,127.0810818255
성남시,아브뉴프랑 (판교점),쇼핑,쇼핑,쇼핑,산,,경기도 성남시 분당구 삼평동 740번지 판교호반써밋플레이스,13525,,http://tong.visitkorea.or.kr/cms/resource/71/1988871_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1988871_image3_1.jpg,2015-11-11 11:17:36,2020-04-23 17:00:14,37.3973209570,127.1135515109
성남시,에스알 호텔 스위츠(SR HOTEL SUITES),숙박,숙박,숙박시설,산,경기도 성남시 분당구 황새울로319번길 9,경기도 성남시 분당구 서현동 274-1번지,13590,031-702-6565,http://tong.visitkorea.or.kr/cms/resource/13/2588513_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2588513_image2_1.jpg,2010-03-31 15:55:41,2020-04-20 17:41:29,37.3855524667,127.1201976048
성남시,율동공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 성남시 분당구 문정로 145,경기도 성남시 분당구 율동 318번지,13576,,http://tong.visitkorea.or.kr/cms/resource/05/2639005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2639005_image3_1.jpg,2007-09-17 00:00:00,2020-10-26 13:42:34,37.3826718743,127.1506768425
성남시,자산어보,음식점,음식,음식점,산,,경기도 성남시 분당구 백현동 531번지 알파리움1단지,13530,031-706-9880,http://tong.visitkorea.or.kr/cms/resource/27/1887727_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1887727_image3_1.jpg,2009-09-16 10:58:08,2020-01-30 14:00:45,37.3958320544,127.1075826496
성남시,자연애 쭈꾸미,음식점,음식,음식점,산,,경기도 성남시 분당구 수내동 32번지 양지마을청구금호아파트,13597,031-714-9124,http://tong.visitkorea.or.kr/cms/resource/48/2503348_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2503348_image2_1.jpg,2015-09-07 11:03:11,2020-07-20 09:54:30,37.3759788963,127.1171172326
성남시,중앙공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 성남시 분당구 성남대로 550,경기도 성남시 분당구 수내동 65번지,13598,,http://tong.visitkorea.or.kr/cms/resource/28/2482828_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2482828_image2_1.jpg,2004-02-18 00:00:00,2021-04-14 15:18:23,37.3803005535,127.1211729072
성남시,책테마파크,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 성남시 분당구 문정로 145,경기도 성남시 분당구 율동 318번지,13576,,http://tong.visitkorea.or.kr/cms/resource/54/1956854_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1956854_image3_1.jpg,2008-10-02 11:15:58,2021-01-11 16:46:41,37.3826718743,127.1506768425
성남시,탄천종합운동장,레포츠,레포츠,육상 레포츠,산,경기도 성남시 분당구 탄천로 215,경기도 성남시 분당구 야탑동 486번지,13495,031-725-7100,http://tong.visitkorea.or.kr/cms/resource/91/2370391_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2370391_image3_1.jpg,2016-02-26 16:03:18,2021-02-08 16:04:03,37.4101185444,127.1213053045
성남시,탄천종합운동장 빙상장,레포츠,레포츠,육상 레포츠,산,경기도 성남시 분당구 탄천로 215,경기도 성남시 분당구 야탑동 486번지,13495,,http://tong.visitkorea.or.kr/cms/resource/68/1875468_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1875468_image3_1.jpg,2008-12-10 10:49:33,2021-05-14 17:36:30,37.4101185444,127.1213053045
성남시,탈리,음식점,음식,음식점,산,경기도 성남시 분당구 서현로 192,경기도 성남시 분당구 서현동 251-1번지,13590,031-707-3192,http://tong.visitkorea.or.kr/cms/resource/06/1788306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1788306_image3_1.jpg,2004-07-09 00:00:00,2021-05-18 17:29:12,37.3877923660,127.1244225085
성남시,판교박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 분당구 판교로 191,경기도 성남시 분당구 판교동 499번지,13473,,http://tong.visitkorea.or.kr/cms/resource/65/2371065_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2371065_image2_1.jpg,2016-02-26 17:57:00,2021-03-18 16:04:14,37.4009023765,127.0955685028
성남시,판교환경생태학습원,관광지,자연,자연관광지,산,경기도 성남시 분당구 대왕판교로645번길 21,경기도 성남시 분당구 삼평동 637번지,13487,,,,2017-07-18 17:38:58,2020-03-17 11:02:52,37.3995331534,127.1038123175
성남시,한국잡월드,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 분당구 분당수서로 501,경기도 성남시 분당구 정자동 4-6번지,13553,,http://tong.visitkorea.or.kr/cms/resource/52/1810252_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1810252_image3_1.jpg,2014-03-25 10:29:51,2020-11-18 13:30:30,37.3784854065,127.1063402220
성남시,한국학중앙연구원 한국학학술정보관.장서각,문화시설,인문(문화/예술/역사),문화시설,산,경기도 성남시 분당구 하오개로 323,경기도 성남시 분당구 운중동 490-8번지,13455,,http://tong.visitkorea.or.kr/cms/resource/30/1786030_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1786030_image3_1.jpg,2009-07-02 13:35:32,2020-12-24 13:15:22,37.3922592307,127.0532843608
