상권명,다중지역정보,업종정보,점포수,위도,경도
마석로,"{""type"":""Polygon"",""coordinates"":[[[127.303634427546,37.6590150810838],[127.303934648463,37.6588005980435],[127.304126116243,37.6585499952353],[127.304290808117,37.6582840293161],[127.30453272075,37.6578943520519],[127.304667106859,37.6579355368542],[127.305410858268,37.6581634449244],[127.305413913229,37.6581639646436],[127.304966305823,37.658960973514],[127.304463326735,37.6593846877545],[127.304436515869,37.6593704824243],[127.304368236943,37.6593552430681],[127.304297376288,37.6593575235364],[127.304230870192,37.6593771006021],[127.30418992199,37.6594028267329],[127.303634427546,37.6590150810838]]]}","한식,이/미용/건강,커피점/카페,의복의류,세탁/가사서비스,일식/수산물,중식,부동산중개",30,37.65866369,127.3045594
이마트죽전점,"{""type"":""Polygon"",""coordinates"":[[[127.109213003286,37.3260006846136],[127.109220157918,37.3256780958058],[127.109220078816,37.3256691647562],[127.109178495513,37.3246270572971],[127.109170310865,37.3244174327497],[127.110328199285,37.3246686451337],[127.110623964649,37.324997277897],[127.11077284677,37.3255693916606],[127.110648771641,37.3257521823034],[127.11064078061,37.3257651747438],[127.110518169456,37.3259865785455],[127.110413493777,37.3261230890708],[127.110338832561,37.3261782921651],[127.110319364195,37.3261926879493],[127.110192460834,37.3262280618496],[127.110097181772,37.3262322831519],[127.110004312828,37.3262171291812],[127.109700575413,37.3261289780252],[127.109694071913,37.3261271797331],[127.109213003286,37.3260006846136]]]}","의복의류,화장품소매,가방/신발/액세서리,분식,한식",62,37.32535432,127.1098998
둔촌대로,"{""type"":""Polygon"",""coordinates"":[[[127.176769703925,37.4315920388417],[127.176827827491,37.4315977107841],[127.176828440573,37.4315977762331],[127.177010373958,37.4316155271255],[127.177059077057,37.4316204987823],[127.177845118561,37.4317007493385],[127.178852257494,37.4318050758678],[127.17884763391,37.4318422621477],[127.178847171647,37.4318464853743],[127.178826756186,37.4320622711547],[127.178826535334,37.4320648523538],[127.178796623287,37.432455741928],[127.178785313983,37.4325703564913],[127.178784601252,37.4325775797238],[127.176723769494,37.4324874297975],[127.176726126569,37.4324333816836],[127.174096223853,37.4323311538885],[127.174147038442,37.4312826633245],[127.174168985157,37.4312852225013],[127.174184670662,37.4312879202616],[127.174872241775,37.4314061805048],[127.174878830237,37.4314072321887],[127.175125584218,37.4314435860967],[127.175143712822,37.4314456551649],[127.175211182455,37.4314511418602],[127.175901331419,37.4315072958962],[127.176769703925,37.4315920388417]]]}","종합소매점,한식,기타서비스업,운동/경기용품소매,분식,음/식료품소매",67,37.43199831,127.1763753
수원역_7번출구,"{""type"":""Polygon"",""coordinates"":[[[127.003408445407,37.2676484372075],[127.003425637914,37.267654784387],[127.003515055637,37.267687802815],[127.003616482283,37.2677252482129],[127.003697568461,37.2677561945083],[127.003711645161,37.2677615668303],[127.004044171321,37.2678884644571],[127.004044488889,37.2678885854027],[127.004388420981,37.2680193080825],[127.004485147065,37.2680560698735],[127.004488869954,37.2680574517299],[127.004915379646,37.2682120056776],[127.004983389542,37.2682374434406],[127.004697203807,37.2687185281806],[127.00434796008,37.2693056053616],[127.004218003929,37.2695240584254],[127.003748666363,37.2696089197867],[127.00370924335,37.2694991701373],[127.003641872069,37.2695315504026],[127.003237745116,37.2693701807604],[127.002860435644,37.2694466981373],[127.002832677666,37.2693605792703],[127.002160737661,37.2694960023816],[127.001768861893,37.2690469459487],[127.00124081257,37.2693057854079],[127.000684737564,37.2695787468692],[127.001119830259,37.2700842039898],[127.000454924633,37.2702044063149],[127.000344964577,37.2701357908904],[127.000332091049,37.2701283264958],[127.000140931424,37.2700255106652],[127.000117048846,37.2700110137293],[126.999951337792,37.2699104275825],[126.99985586076,37.2698524774946],[126.999835666899,37.2698415446301],[126.999738788011,37.2697949964237],[126.999594872663,37.2696929009064],[126.999565478459,37.2696752512878],[126.999427143533,37.2696055173326],[126.999402260531,37.2695946580295],[126.999192223247,37.2695162646586],[126.999185338611,37.2695138062716],[126.999160951175,37.2695054860297],[126.999147070523,37.2694941419484],[126.999263504394,37.269403145219],[126.999302477116,37.2693625158398],[126.999504745044,37.2690745486263],[126.999509716543,37.2690670636731],[126.999831357357,37.2685540302627],[126.999843344883,37.2685349093943],[126.99984850092,37.2685260992611],[126.999858379454,37.2685079596725],[126.999886953443,37.2684555194191],[126.999991835244,37.2682746362716],[127.000274929732,37.2678040478924],[127.000275230521,37.2678035459034],[127.000365706819,37.2676519484004],[127.000367507945,37.2676488555128],[127.000589646911,37.2672577623342],[127.001076927864,37.267386213785],[127.001168584268,37.267195504851],[127.000699246781,37.2670648028466],[127.000904731082,37.2667030299136],[127.001413241755,37.2668957730781],[127.001741374682,37.2670201451549],[127.001754248962,37.2670250240062],[127.002012937518,37.2671230660599],[127.002241394874,37.2672099458303],[127.0025400932,37.2673235293502],[127.002661070896,37.2673695283507],[127.002662523859,37.2673700757417],[127.002961117958,37.267481530714],[127.003396363017,37.2676439748789],[127.003397213083,37.2676442904239],[127.003408445407,37.2676484372075]]]}","한식,모텔/여관/여인숙,유흥주점,이/미용/건강,커피점/카페",444,37.26851414,127.0019597
미금역_7번출구,"{""type"":""Polygon"",""coordinates"":[[[127.10793079597,37.3513697368573],[127.10692123089,37.3513745210054],[127.106524771252,37.3513746776098],[127.106549044591,37.3512562144118],[127.10655091022,37.3512448525417],[127.106575843377,37.3510435151813],[127.106576934521,37.3510247183757],[127.10657391092,37.3506172520995],[127.106575377232,37.3502369451382],[127.10735901177,37.3502066448217],[127.108009974592,37.3502013079199],[127.108386733505,37.3501982174346],[127.108696597715,37.3502029933967],[127.108690816049,37.3512212500714],[127.108687432002,37.3513675501749],[127.10793079597,37.3513697368573]]]}","이/미용/건강,한식,학원-보습교습입시,커피점/카페,의복의류,화장품소매",232,37.35079127,127.107635
운중로_2,"{""type"":""Polygon"",""coordinates"":[[[127.078358956269,37.3920804781031],[127.078433570283,37.3929922706483],[127.07727594105,37.3929669244851],[127.077211143799,37.3921481311152],[127.075889558169,37.3922268068661],[127.075875693741,37.3919455271372],[127.076264363926,37.391925266402],[127.07626614118,37.3919251681358],[127.077166269959,37.3918725486876],[127.077172470014,37.3918721901589],[127.077189185102,37.3918712127788],[127.077458235515,37.3918554802847],[127.077465067699,37.3918549974486],[127.078353669642,37.3917813298032],[127.078360766687,37.3917807445817],[127.078364358786,37.3917804468228],[127.078358956269,37.3920804781031]]]}","이/미용/건강,부동산중개,병원,일식/수산물,PC/오락/당구/볼링등,의복의류,학원-보습교습입시,한식",76,37.39232612,127.0775429
홈플러스병점점,"{""type"":""Polygon"",""coordinates"":[[[127.036923195347,37.2042144647908],[127.036268036995,37.2039103736611],[127.035665727924,37.2036309247045],[127.035801184929,37.2033876023544],[127.036199930469,37.2026755943368],[127.036403796116,37.2024784451917],[127.038126929216,37.2030619688197],[127.037247581813,37.2043649934964],[127.036923195347,37.2042144647908]]]}","의복의류,화장품소매,분식,이/미용/건강,한식,패스트푸드",61,37.20338141,127.0368671
호수로856번길,"{""type"":""Polygon"",""coordinates"":[[[126.749890158379,37.6701607212329],[126.750123771892,37.6704881205772],[126.74926669392,37.6708811191079],[126.748272960558,37.6712901196101],[126.747351636422,37.6716897435618],[126.747128263991,37.6713647000436],[126.746923886069,37.6710666995711],[126.747840047312,37.6706685537531],[126.7478413842,37.6706679727591],[126.7488650411,37.6702230914075],[126.749668932003,37.669873710295],[126.749695686432,37.6698620824752],[126.750865498195,37.6693536576036],[126.750887886382,37.6693862963705],[126.750888298136,37.6693868939575],[126.751057612859,37.6696315240319],[126.750867434133,37.6697177449224],[126.749890158379,37.6701607212329]]]}","한식,일식/수산물,커피점/카페,자동차/자동차용품,의복의류",51,37.67061232,126.7488272
복정동주민센터,"{""type"":""Polygon"",""coordinates"":[[[127.128826235331,37.4564927345533],[127.128774507177,37.4569333141983],[127.127737149707,37.4568975157974],[127.127494575394,37.4575597026569],[127.127364440643,37.4579377551317],[127.127345028854,37.4580581298852],[127.127190580318,37.459009307419],[127.126656080385,37.4594705411133],[127.126782226392,37.4605319160391],[127.128171715977,37.4604238938128],[127.128402043199,37.4606970368322],[127.128432241982,37.4611697566385],[127.130211227171,37.4609823555179],[127.130219627261,37.4617832412965],[127.128496512932,37.4618420885112],[127.128611459651,37.4627445656063],[127.129455617319,37.4626933344491],[127.129572895874,37.4633953401825],[127.130160460224,37.4638141508297],[127.130063125596,37.4644717778411],[127.1301326811,37.4646581342048],[127.130163415041,37.4651162149119],[127.130634096334,37.4654406783735],[127.130534719799,37.4655722926298],[127.130441892253,37.4661568235594],[127.130434538723,37.4661571837079],[127.130404831874,37.4661663890005],[127.130369600187,37.4661773062683],[127.130364424341,37.4661796985322],[127.129790933487,37.4664445001862],[127.128913752979,37.4668342673073],[127.128910894791,37.4668355389861],[127.12801640868,37.4672329872989],[127.128009877426,37.4672358863734],[127.127832895334,37.4673145255926],[127.127730249372,37.4673512665848],[127.127652603466,37.467365996025],[127.127546418723,37.4673782000336],[127.127405457434,37.4673846037407],[127.127052216612,37.4674006666753],[127.126730613657,37.4674152790148],[127.126729368663,37.4674153383271],[127.126692931326,37.4674171546278],[127.126661817064,37.467068767514],[127.126620317491,37.4665809966766],[127.126578595848,37.466008888571],[127.126578386336,37.4660063299621],[127.126525367636,37.4654227590335],[127.126524325071,37.4654112835635],[127.126524156761,37.4654094521483],[127.126511410273,37.4652690617842],[127.126481458996,37.4649303245629],[127.126458342715,37.4646257487403],[127.126458047163,37.4646223789057],[127.126393551552,37.4639743694447],[127.126331208888,37.4632612788609],[127.126331183351,37.4632609901081],[127.126275750375,37.4626412796396],[127.126221691435,37.4620115837456],[127.126206422217,37.4618337649783],[127.126157851484,37.4612519295876],[127.126157724082,37.4612504904011],[127.126104959413,37.4606865911122],[127.12609803465,37.4605239408566],[127.126097873297,37.4605209058268],[127.126075084944,37.460163496935],[127.126081586572,37.4600146831778],[127.126087140022,37.4598877205508],[127.12608727712,37.4598812027237],[127.126087108111,37.4597792968412],[127.126086774478,37.4595781320545],[127.126086712795,37.4595741541384],[127.12607561642,37.4591961846911],[127.126081942221,37.4589944692863],[127.126082012628,37.4589897273343],[127.126081408217,37.4586255640591],[127.126111824106,37.4581382568318],[127.126144230214,37.4578445984854],[127.126172122753,37.4577083442466],[127.126173177068,37.4577026166131],[127.126221939503,37.4574044438236],[127.12631006369,37.4569991442052],[127.126392998856,37.4567143525685],[127.126468180596,37.4565047791016],[127.126471784721,37.4564933251963],[127.126531319386,37.4562738902848],[127.126543899689,37.4562275347806],[127.126545706003,37.4562201328016],[127.126570489955,37.4561058666345],[127.126588451326,37.4560230556736],[127.126590656366,37.4560101096744],[127.126655553409,37.4554876381218],[127.126656336281,37.4554794250004],[127.126707209737,37.4547147336632],[127.126707248243,37.4547141360937],[127.126750629113,37.454018378783],[127.126752264597,37.4539921454331],[127.128802249065,37.454080509804],[127.128778997028,37.4544413293641],[127.127402128363,37.4543844442606],[127.127391447715,37.4548484158963],[127.127366505578,37.4559328933076],[127.127830976191,37.4559644750207],[127.12828309808,37.4559948376314],[127.12907334263,37.4560479609136],[127.128835657573,37.4564111445678],[127.128826235331,37.4564927345533]]]}","한식,부동산중개,종합소매점,커피점/카페,유흥주점",309,37.46211409,127.1278281
평촌대로_2,"{""type"":""Polygon"",""coordinates"":[[[126.960236353395,37.3812557790354],[126.960564771235,37.3806915995461],[126.96115485611,37.3809452751941],[126.961006718215,37.3812192399839],[126.960999509072,37.3812325796022],[126.960650671965,37.3818777141968],[126.960647345558,37.3818838655129],[126.960646504609,37.3818854206249],[126.960631032924,37.3819140284591],[126.960630830863,37.3819144032441],[126.96023181393,37.382656810531],[126.960231586588,37.3826572335178],[126.959777271472,37.3835025122133],[126.959769163816,37.383517596768],[126.959766861379,37.3835218915919],[126.959073285369,37.3848122855831],[126.95844074721,37.3845932882726],[126.958440449372,37.3845931854434],[126.958423714828,37.3845873895291],[126.958422464697,37.3845869601208],[126.958417333989,37.3845852123754],[126.958527307727,37.3843815440728],[126.958733704526,37.384000968725],[126.958868043341,37.3837532300675],[126.959133560245,37.383281940657],[126.958736712134,37.3831444178215],[126.95918340269,37.3823041571354],[126.959388371186,37.3819241310702],[126.959613507421,37.3815144339321],[126.958895595572,37.3812721570502],[126.95918392042,37.3808095153145],[126.960236353395,37.3812557790354]]]}","학원-보습교습입시,학원-어학,학원기타,분식,학원-음악미술무용",185,37.38250233,126.9596843
모란역_12번출구,"{""type"":""Polygon"",""coordinates"":[[[127.135673336293,37.4294508613826],[127.135674988793,37.4294513913624],[127.136019508411,37.4295618947081],[127.136856851657,37.4298304496862],[127.136800853342,37.4299395289601],[127.136800051283,37.4299411126525],[127.136746615894,37.4300480795848],[127.136726548256,37.4300882508843],[127.1367091147,37.4301231620658],[127.136707014687,37.4301273662886],[127.136362037398,37.4308180031534],[127.136360519256,37.4308211265418],[127.136309313035,37.4309294539925],[127.136309026401,37.4309300500418],[127.136292477548,37.4309650563997],[127.136268875151,37.4310149832983],[127.1359147877,37.4317379751976],[127.135894763703,37.4317788586907],[127.135359936899,37.4316733416809],[127.13440831227,37.4314895526089],[127.134375221247,37.4316036342582],[127.134353920614,37.4316750011553],[127.134258102294,37.4319930549472],[127.134161321608,37.432302654048],[127.134151798325,37.4323324324271],[127.133772805406,37.4322496899514],[127.133563608167,37.4322019792121],[127.133423994248,37.4326126348506],[127.132984353225,37.4330436203098],[127.132736648357,37.4329973156082],[127.132581056944,37.4335069710641],[127.132413705866,37.4334742072933],[127.132509646412,37.433176993317],[127.132290175041,37.4331320208906],[127.13219350805,37.4334309188722],[127.130960040154,37.4331898451159],[127.130805414094,37.4337786036192],[127.130705529226,37.4337571542577],[127.130705307474,37.4337571067348],[127.13012378911,37.4336327342875],[127.130103096351,37.4336283096949],[127.130032273841,37.4336131502139],[127.129693824456,37.4335405648456],[127.129675698366,37.433536678378],[127.129256148161,37.4334464794756],[127.129156538478,37.4334250783399],[127.129229803344,37.4329979248248],[127.129230195969,37.4329955147737],[127.129230669929,37.4329924434906],[127.129233030191,37.4329772154719],[127.129251784325,37.4328563085459],[127.129251794451,37.4328562432612],[127.129258792211,37.4328110984051],[127.129259266331,37.432807788707],[127.129284855726,37.4326132245913],[127.129318241178,37.4323593094527],[127.129319704059,37.4323481879612],[127.129328107971,37.432284297502],[127.129328584488,37.4322806865976],[127.129328726183,37.432279580079],[127.129422507824,37.4315241547887],[127.129422536485,37.4315238652452],[127.129424324879,37.4315094590846],[127.129442836902,37.4313603376856],[127.129442969337,37.4313592363977],[127.129528351248,37.4306255237896],[127.129528759052,37.4306224012927],[127.129598315655,37.4300898123421],[127.129617554884,37.4300797413457],[127.129628870129,37.4300734151798],[127.12982177422,37.4299583925666],[127.130095742953,37.4298131212147],[127.130292464237,37.4297381199228],[127.130343320515,37.4297187305517],[127.130488800437,37.4296632698179],[127.130584048676,37.4296269568751],[127.130646093762,37.4298896153953],[127.130280155989,37.4299314182817],[127.1302458508,37.4301806507376],[127.130211912012,37.4304287595231],[127.130534711211,37.4304536573411],[127.130566137888,37.4302089090327],[127.13143282275,37.4302851034755],[127.131409561538,37.4304955585398],[127.131099447476,37.4304730088874],[127.13074277278,37.4304461743901],[127.130714727738,37.4307039004842],[127.131056580024,37.4307300631147],[127.131381916739,37.4307493455461],[127.132185930758,37.4308104322576],[127.132743310478,37.4308556278785],[127.133308759157,37.4309053853046],[127.133932417658,37.4306835545391],[127.133820577613,37.4303071016843],[127.133932224067,37.429687304546],[127.134717587233,37.4297420426881],[127.135019247636,37.4296704715944],[127.135608025481,37.4294714670209],[127.135673336293,37.4294508613826]]]}","한식,유흥주점,의복의류,이/미용/건강,일식/수산물",879,37.43153494,127.1324865
