시군명,업체명,업종,소재지도로명주소,소재지지번주소,담당자 연락처,데이터기준일
시흥시,육촌,일반음식점,"경기도 시흥시 오동마을로6번길 17, 1층 (정왕동)",경기도 시흥시 정왕동 2321-7 1층 ,031-310-2485,2021-06-01
시흥시,홍콩반점0410시흥대야점,일반음식점,"경기도 시흥시 비둘기공원6길 16, 101호 (대야동)",경기도 시흥시 대야동 538 ,031-310-2485,2021-06-01
시흥시,퍼니분식,일반음식점,"경기도 시흥시 수인로3287번길 25-2, 1층 3호 (은행동)",경기도 시흥시 은행동 산 37-16 3호,031-310-2485,2021-06-01
시흥시,신천여래옥,일반음식점,경기도 시흥시 뱀내장터로 3-2 (대야동),경기도 시흥시 대야동 498-24 ,031-310-2485,2021-06-01
시흥시,오이도맛집,일반음식점,"경기도 시흥시 오이도중앙로 24-2, 1층 (정왕동)",경기도 시흥시 정왕동 1997-3 1층 ,031-310-2485,2021-06-01
시흥시,88켄터키치킨,일반음식점,경기도 시흥시 새재로17번길 6 (장현동),경기도 시흥시 장현동 547-6 105호,031-310-2485,2021-06-01
시흥시,매화호프,일반음식점,"경기도 시흥시 군서로46번길 2, 1층동 (정왕동)",경기도 시흥시 정왕동 1205-10 1층 ,031-310-2485,2021-06-01
시흥시,도일순대국,일반음식점,"경기도 시흥시 군자로477번길 2, 102호 (거모동)",경기도 시흥시 거모동 477-2 102호,031-310-2485,2021-06-01
시흥시,미산자매식당,일반음식점,"경기도 시흥시 미산로 99, 1층층 (미산동)",경기도 시흥시 미산동 363-8 1 ,031-310-2485,2021-06-01
시흥시,착한양꼬치,일반음식점,"경기도 시흥시 군서로42번길 15-1, 103호 (정왕동)",경기도 시흥시 정왕동 1186-6 103호,031-310-2485,2021-06-01
시흥시,한끼의행복,일반음식점,"경기도 시흥시 장현능곡로 178, 201호 (능곡동)",경기도 시흥시 능곡동 719-201 ,031-310-2485,2021-06-01
시흥시,이십칠프로,일반음식점,"경기도 시흥시 중심상가3길 26, 지하층 102,103호 (정왕동)","경기도 시흥시 정왕동 1742-7 지하102,103호 ",031-310-2485,2021-06-01
시흥시,Dog Mom 까페&푸드,일반음식점,"경기도 시흥시 시청로68번길 30, 101호 (장현동)",경기도 시흥시 장현동 548-3 101호,031-310-2485,2021-06-01
시흥시,행복푸드,일반음식점,"경기도 시흥시 배곧4로 32-27, 201호 (정왕동)",경기도 시흥시 정왕동 1772-21 201호,031-310-2485,2021-06-01
시흥시,명태잡는어부,일반음식점,"경기도 시흥시 한우물로 30-1, 201호 (거모동)",경기도 시흥시 거모동 1733-10 201호,031-310-2485,2021-06-01
시흥시,제이사이오,일반음식점,"경기도 시흥시 신천로 81, 105호 (신천동)",경기도 시흥시 신천동 763-11 105호,031-310-2485,2021-06-01
시흥시,선경반점,일반음식점,경기도 시흥시 역전로 219 (정왕동),경기도 시흥시 정왕동 1820-8 ,031-310-2485,2021-06-01
시흥시,BHC 시흥월곶점,일반음식점,"경기도 시흥시 월곶해안로161번길 25, 102호 (월곶동)",경기도 시흥시 월곶동 1012-1 102호,031-310-2485,2021-06-01
시흥시,인생닭강정은행점,일반음식점,"경기도 시흥시 은행로 157, 105호 (은행동)",경기도 시흥시 은행동 531-2 105호,031-310-2485,2021-06-01
시흥시,푸드몬스터,일반음식점,"경기도 시흥시 목실길 3-1, 101호 (능곡동)",경기도 시흥시 능곡동 563-1 101호,031-310-2485,2021-06-01
시흥시,맛터 셀프부페,일반음식점,"경기도 시흥시 미산로 111-12, 1층 (미산동)",경기도 시흥시 미산동 400 1층 ,031-310-2485,2021-06-01
시흥시,토담골순대국,일반음식점,경기도 시흥시 오이도중앙로5번길 3 (정왕동),경기도 시흥시 정왕동 1979-3 ,031-310-2485,2021-06-01
시흥시,욜로치킨,일반음식점,"경기도 시흥시 동서로 1087, 1층 (조남동)",경기도 시흥시 조남동 171-9 1층 ,031-310-2485,2021-06-01
시흥시,메밀촌막국수불고기,일반음식점,"경기도 시흥시 복지로120번길 4, 1층 (대야동)",경기도 시흥시 대야동 284-2 1층 ,031-310-2485,2021-06-01
시흥시,스타식당,일반음식점,"경기도 시흥시 서울대학로278번길 19-14, 802호 (정왕동, 배곧(프))",경기도 시흥시 정왕동 1772-23 802호,031-310-2485,2021-06-01
시흥시,파솔미감자탕,일반음식점,"경기도 시흥시 역전로290번길 13, 102호 (정왕동)",경기도 시흥시 정왕동 2300-6 102호,031-310-2485,2021-06-01
시흥시,(주)아세코 레스토랑,일반음식점,경기도 시흥시 마전로 307 (거모동),경기도 시흥시 거모동 121-1 ,031-310-2485,2021-06-01
시흥시,첫사랑,일반음식점,"경기도 시흥시 옥구상가2길 16, 301호 (정왕동)",경기도 시흥시 정왕동 1859-5 301호,031-310-2485,2021-06-01
시흥시,크리스탈,일반음식점,"경기도 시흥시 군서마을로 18-2 (정왕동, 2층)",경기도 시흥시 정왕동 1214-13 2층 ,031-310-2485,2021-06-01
시흥시,왕치킨,일반음식점,"경기도 시흥시 동서로 1069-12, 1층 (조남동)",경기도 시흥시 조남동 171 1층 ,031-310-2485,2021-06-01
시흥시,헤네시,일반음식점,"경기도 시흥시 중심상가로 150, 202호 (정왕동, 세은프라자)",경기도 시흥시 정왕동 1731-4 세은프라자 202호,031-310-2485,2021-06-01
시흥시,통닭원5900정왕점,일반음식점,"경기도 시흥시 함송로 23, 112호 (정왕동, 미성프라자)",경기도 시흥시 정왕동 1881-8 미성프라자 112호,031-310-2485,2021-06-01
시흥시,이가네순대국,일반음식점,"경기도 시흥시 수인로3325번길 41, 1층 (신천동)",경기도 시흥시 신천동 859-8 1층 ,031-310-2485,2021-06-01
시흥시,노랑황태,일반음식점,"경기도 시흥시 시청로68번길 30, 106호 (장현동)",경기도 시흥시 장현동 548-3 106호,031-310-2485,2021-06-01
시흥시,정다운식당,일반음식점,"경기도 시흥시 수인로3413번길 17, 1층 (신천동)",경기도 시흥시 신천동 748 ,031-310-2485,2021-06-01
시흥시,동림한우,일반음식점,"경기도 시흥시 금오로 485, 101-102호 (과림동)",경기도 시흥시 과림동 289-5 101호,031-310-2485,2021-06-01
시흥시,포크인,일반음식점,"경기도 시흥시 능곡로76번길 14 (화정동, 1층)",경기도 시흥시 화정동 659-3 1층 ,031-310-2485,2021-06-01
시흥시,그늘집,일반음식점,"경기도 시흥시 배곧3로 80, 607호 (정왕동)",경기도 시흥시 정왕동 1772-23 센터프라자 607호,031-310-2485,2021-06-01
시흥시,돈돈정정왕점,일반음식점,"경기도 시흥시 중심상가3길 9 (정왕동, 202호,203호)","경기도 시흥시 정왕동 1737-12 202호, 203호 ",031-310-2485,2021-06-01
시흥시,맘스터치49 로데오점,일반음식점,"경기도 시흥시 중심상가3길 10, 2층 201~203호 (정왕동)",경기도 시흥시 정왕동 1737-1 201~203 201-3호,031-310-2485,2021-06-01
시흥시,최구현의 돼창마을,일반음식점,"경기도 시흥시 인선길 30, 106호 (장곡동)",경기도 시흥시 장곡동 818-4 106호,031-310-2485,2021-06-01
시흥시,전주한방콩나물국밥월곶점,일반음식점,"경기도 시흥시 월곶중앙로 38 (월곶동, 마린월드상가  121-122호 )",경기도 시흥시 월곶동 995-1 마린월드상가 121-122 ,031-310-2485,2021-06-01
시흥시,어부회포차,일반음식점,"경기도 시흥시 연성로13번길 3, 1층 101호 (하중동)",경기도 시흥시 하중동 875-1 101호 ,031-310-2485,2021-06-01
시흥시,탕화쿵푸마라탕,일반음식점,"경기도 시흥시 배곧3로 86, 201,202호 (정왕동)","경기도 시흥시 정왕동 1772-23 201,202호",031-310-2485,2021-06-01
시흥시,예담 돈가스우동,일반음식점,"경기도 시흥시 협력로 281, 메가폴리스 A동 105호 (정왕동)",경기도 시흥시 정왕동 2164-2 메가폴리스 A동 105호,031-310-2485,2021-06-01
시흥시,송가네식당,일반음식점,경기도 시흥시 새우개5길 8 (포동),경기도 시흥시 포동 67-147 ,031-310-2485,2021-06-01
시흥시,청춘불뽕,일반음식점,"경기도 시흥시 수인로3409번길 57, 1층 (신천동)",경기도 시흥시 신천동 835-2 1층 ,031-310-2485,2021-06-01
시흥시,전설갈비아주점,일반음식점,"경기도 시흥시 정왕신길로 141, 114,115호 (정왕동)","경기도 시흥시 정왕동 1394 114,115호",031-310-2485,2021-06-01
시흥시,바른치킨시흥배곧수변공원점,일반음식점,"경기도 시흥시 배곧4로 32-27, 광장프라자 1층 114호 (정왕동)",경기도 시흥시 정왕동 2476-2 광장프라자 ,031-310-2485,2021-06-01
시흥시,욕쟁이할매닭발앤맥주시흥정왕점,일반음식점,"경기도 시흥시 중심상가4길 16, 105,106호 (정왕동)","경기도 시흥시 정왕동 1739-5 105,106호",031-310-2485,2021-06-01
시흥시,여자말을잘듣자,일반음식점,"경기도 시흥시 중심상가3길 26, 304호 (정왕동)",경기도 시흥시 정왕동 1742-7 304호,031-310-2485,2021-06-01
시흥시,종로빈대떡배곧점,일반음식점,"경기도 시흥시 배곧3로 80, 123호 (정왕동)",경기도 시흥시 정왕동 1772-23 123호,031-310-2485,2021-06-01
시흥시,맛을파는집,일반음식점,경기도 시흥시 복지로99번길 16 (대야동),경기도 시흥시 대야동 349-6 ,031-310-2485,2021-06-01
시흥시,역전할머니맥주,일반음식점,"경기도 시흥시 비둘기공원5길 7, 101호 (대야동)",경기도 시흥시 대야동 536 101호,031-310-2485,2021-06-01
시흥시,매콤이포차,일반음식점,"경기도 시흥시 승지로60번길 32, 108호 (능곡동)",경기도 시흥시 능곡동 751 108호,031-310-2485,2021-06-01
시흥시,장혁민의주먹고기,일반음식점,"경기도 시흥시 도일로102번길 3, 101호 (거모동)",경기도 시흥시 거모동 1659-4 101호,031-310-2485,2021-06-01
시흥시,지성 양꼬치,일반음식점,"경기도 시흥시 정왕천로408번길 23, 102호 (정왕동)",경기도 시흥시 정왕동 1518-4 102호,031-310-2485,2021-06-01
시흥시,굽네치킨배곧신도시1호점,일반음식점,"경기도 시흥시 배곧4로 32-9, 골든프라자 1층 114호 (정왕동)",경기도 시흥시 정왕동 2477-4 골든프라자 ,031-310-2485,2021-06-01
시흥시,옛날통닭,일반음식점,"경기도 시흥시 신천4길 21, 1층 (신천동)",경기도 시흥시 신천동 388-15 1층 ,031-310-2485,2021-06-01
시흥시,BHC배곧신도시점,일반음식점,"경기도 시흥시 배곧4로 30, 113호 (정왕동, 배곧타운1)",,031-310-2485,2021-06-01
시흥시,만나꼬마김밥,일반음식점,"경기도 시흥시 능곡중앙로 34, 101호 (능곡동, 휴먼시아상가)",경기도 시흥시 능곡동 787 휴먼시아상가 101호,031-310-2485,2021-06-01
시흥시,착한곱,일반음식점,"경기도 시흥시 승지로60번길 20, 106호 (능곡동, 영프라자)",경기도 시흥시 능곡동 748 영프라자 106호,031-310-2485,2021-06-01
시흥시,토마토김밥월곶점,일반음식점,"경기도 시흥시 월곶중앙로 64, 115호 (월곶동, 풍산(프))",경기도 시흥시 월곶동 1009-1 풍산(프) 115호,031-310-2485,2021-06-01
시흥시,유장춘닭개장,일반음식점,"경기도 시흥시 엠티브이28로58번길 3, 디에스중공업(주) 14동 1층 102호 (정왕동)",경기도 시흥시 정왕동 2597-2 디에스중공업(주) ,031-310-2485,2021-06-01
시흥시,60계경기시흥시청점,일반음식점,"경기도 시흥시 새재로 11, 103호 (장현동, 제이파크주상복합)",경기도 시흥시 장현동 543-4 제이파크주상복합 103호,031-310-2485,2021-06-01
시흥시,88켄터키치킨,일반음식점,"경기도 시흥시 함송로14번길 13-15, 1층 (정왕동, 태양(프))",경기도 시흥시 정왕동 1884-3 태양(프)1층 ,031-310-2485,2021-06-01
시흥시,불스떡볶이시흥은행점,일반음식점,"경기도 시흥시 대골안길 37, 1층 (대야동)",경기도 시흥시 대야동 467 ,031-310-2485,2021-06-01
시흥시,고기듬뿍대왕비빔밥정왕점,일반음식점,"경기도 시흥시 봉우재로30번길 4-1, 103호 (정왕동)",경기도 시흥시 정왕동 1579-3 103호,031-310-2485,2021-06-01
시흥시,써니이모네,일반음식점,"경기도 시흥시 호현로21번길 19, 1층 일부호 (신천동)",경기도 시흥시 신천동 716-7 1층일부호,031-310-2485,2021-06-01
시흥시,해물촌,일반음식점,"경기도 시흥시 월곶중앙로 64, 103호 (월곶동)",경기도 시흥시 월곶동 1009-1 103호,031-310-2485,2021-06-01
시흥시,그리다한잔,일반음식점,"경기도 시흥시 장곡로37번길 16-1, 105호 (장곡동)",경기도 시흥시 장곡동 817-4 105호,031-310-2485,2021-06-01
시흥시,미(味)회,일반음식점,"경기도 시흥시 오이도로 123-1, 2층 (정왕동)",경기도 시흥시 정왕동 1972-7 ,031-310-2485,2021-06-01
시흥시,그린식당,일반음식점,"경기도 시흥시 수인로3077번길 55, 지하1층 (안현동)",경기도 시흥시 안현동 306 지층 ,031-310-2485,2021-06-01
시흥시,조군통닭&강정,일반음식점,"경기도 시흥시 삼미시장2길 35, 1층 7, 16호 (신천동)",경기도 시흥시 신천동 738-4 소망교회 ,031-310-2485,2021-06-01
시흥시,통큰코다리조림,일반음식점,"경기도 시흥시 장곡로49번길 16, 102호 (장곡동)",경기도 시흥시 장곡동 810-4 102호,031-310-2485,2021-06-01
시흥시,봉쥬비어정왕점,일반음식점,"경기도 시흥시 중심상가3길 26, 108, 203호 (정왕동)",경기도 시흥시 정왕동 1742-7 ,031-310-2485,2021-06-01
시흥시,네네치킨배곧점,일반음식점,"경기도 시흥시 배곧4로 32-27, 107호 (정왕동, 광장프라자)",경기도 시흥시 정왕동 1772-21 ,031-310-2485,2021-06-01
시흥시,48블럭솥뚜껑삼겹살,일반음식점,"경기도 시흥시 서촌상가2길 30, 1층 (정왕동, 양남(빌))",경기도 시흥시 정왕동 1731-8 양남(빌)1층 ,031-310-2485,2021-06-01
시흥시,유진,일반음식점,"경기도 시흥시 평안상가4길 24-6, 2층 206-207호 (정왕동)",경기도 시흥시 정왕동 1626-1 206-207 ,031-310-2485,2021-06-01
시흥시,단니,일반음식점,"경기도 시흥시 방산가마터길 41, 2동 1층 (방산동)",경기도 시흥시 방산동 316-7 1층 2동 ,031-310-2485,2021-06-01
시흥시,삼미감자탕,일반음식점,"경기도 시흥시 삼미시장4길 21, 1층 (신천동)",경기도 시흥시 신천동 756-6 1층 ,031-310-2485,2021-06-01
시흥시,인생포차 팍스비어,일반음식점,"경기도 시흥시 복지로99번길 4, 2층 (대야동)",경기도 시흥시 대야동 345-10 2층 ,031-310-2485,2021-06-01
시흥시,챈써우촨촨,일반음식점,"경기도 시흥시 군서로46번길 6-1, 1층 (정왕동)",경기도 시흥시 정왕동 1205-13 1층 ,031-310-2485,2021-06-01
시흥시,선녀네포차,일반음식점,"경기도 시흥시 삼미시장4길 27-1, 1층 (신천동)",경기도 시흥시 신천동 756-11 ,031-310-2485,2021-06-01
시흥시,무쏘시흥신천점,일반음식점,경기도 시흥시 수인로3409번길 8 (신천동),경기도 시흥시 신천동 747-1 1층 ,031-310-2485,2021-06-01
시흥시,가마솥소머리국밥,일반음식점,"경기도 시흥시 오이도중앙로6번길 3-2, 1층 (정왕동)",경기도 시흥시 정왕동 1976-1 1층 ,031-310-2485,2021-06-01
시흥시,옛날통닭(통통닭),일반음식점,"경기도 시흥시 정왕시장길 51, 101호 (정왕동)",경기도 시흥시 정왕동 1203 ,031-310-2485,2021-06-01
시흥시,크라운호프,일반음식점,"경기도 시흥시 은행로 151, 드림빌딩 1층 101호 (은행동)",경기도 시흥시 은행동 530-2 드림빌딩 ,031-310-2485,2021-06-01
시흥시,민물장어랑곰장어,일반음식점,"경기도 시흥시 오이도중앙로 13, 1층 (정왕동)",경기도 시흥시 정왕동 1980-7 1층 ,031-310-2485,2021-06-01
시흥시,뜨끈이감자탕3호점,일반음식점,"경기도 시흥시 봉우재로 65, 1층 (정왕동)",경기도 시흥시 정왕동 1823-1 1층 ,031-310-2485,2021-06-01
시흥시,장현가정식뷔페,일반음식점,"경기도 시흥시 시청로68번길 30, 103호 (장현동)",경기도 시흥시 장현동 548-3 103호,031-310-2485,2021-06-01
시흥시,천하제일갈비,일반음식점,"경기도 시흥시 군자로 507, 111(우측)호 (거모동, 군자프라자)",경기도 시흥시 거모동 1757-1 ,031-310-2485,2021-06-01
시흥시,반갑다친구야,일반음식점,"경기도 시흥시 오이도로157번길 26, 1층 (정왕동)",경기도 시흥시 정왕동 1989-4 1층 ,031-310-2485,2021-06-01
시흥시,왕지오분식,일반음식점,"경기도 시흥시 봉우재로61번길 21, 102호 (정왕동)",경기도 시흥시 정왕동 1826-7 102호,031-310-2485,2021-06-01
시흥시,호향덮밥,일반음식점,"경기도 시흥시 평안상가1길 13, 102호 (정왕동)",경기도 시흥시 정왕동 1623-5 102호,031-310-2485,2021-06-01
