업종명,업소명,소재지(도로명),소재지전화
휴게음식점,유노이아,"경기도 하남시 대청로 50-1, 2층 12,13호 (신장동)",031 -796 -0018
휴게음식점,소진담 컬쳐,"경기도 하남시 미사동로40번길 178-42, 1,2층 (미사동)",
휴게음식점,세븐일레븐 미사센트럴점,"경기도 하남시 미사강변대로 212, 1층 106호 (망월동)",
휴게음식점,카페 보르사,"경기도 하남시 덕풍북로 253, 1층 (덕풍동)",031 -792 -3891
휴게음식점,찰스볼 신세계백화점 하남점,"경기도 하남시 미사대로 750, 지하2층 (신장동, 신세계백화점)",031 -410 -0217
휴게음식점,안녕 모드니,"경기도 하남시 대청로 33, 현대베스코아빌딩 6층 611호 (신장동)",031 -796 -8688
휴게음식점,맘스터치 미사강변대로점,"경기도 하남시 미사강변대로 80, 2층 201호 (풍산동)",031 -793 -0605
휴게음식점,씨유 미사 부영점,"경기도 하남시 미사강변동로 20-2, 1층 101호 (망월동, 미사강변사랑으로부영아파트 상가동)",
휴게음식점,쉼 Counseling Cafe,"경기도 하남시 미사강변중앙로 217, 3층 304호 (망월동, 미사 호수의 아침)",031 -793 -1320
휴게음식점,세븐일레븐 미사노블레스점,"경기도 하남시 미사강변동로 73, 1층 107호 (망월동, 미사강변 노블레스)",02  -3284-8129
휴게음식점,A' cafe (아카페),"경기도 하남시 위례대로 190, 1층 129호 (학암동, 위례 효성해링턴 타워)",070 -8801-6116
휴게음식점,고메치즈스(신세계하남점),"경기도 하남시 미사대로 750, 신세계백화점 스타필드 하남 지하2층 (신장동)",
휴게음식점,커피베이,"경기도 하남시 덕풍서로 65-1, 하남풍산아이파크5단지 1층 102호 (덕풍동)",031 -793 -4078
휴게음식점,미나요시,"경기도 하남시 미사강변대로 64, 제일아이조움 1층 105호 (풍산동)",031 -528 -5447
휴게음식점,더클래스 효성 주식회사,"경기도 하남시 미사대로 750, 스타필드 하남 1층 (신장동)",02  -570 -1303
휴게음식점,빵먹는 코끼리,"경기도 하남시 하남대로784번안길 16, 1층 (신장동)",
휴게음식점,오마뎅 미사강변중앙점,"경기도 하남시 미사강변중앙로111번안길 56, 1층 (풍산동)",031 -793 -5330
휴게음식점,빙달 하남점,"경기도 하남시 대청로116번길 30-1, 은행아파트 근린상가동 지하1층 1호 (창우동)",031 -793 -4006
휴게음식점,피에스타 pc방 하남시청점,"경기도 하남시 대청로 26, 하남리빙텔 10층 1002호 (신장동)",031 -791 -9962
휴게음식점,다다홈쿡,"경기도 하남시 천현로39번길 7, 1층 (신장동)",031 -8027-0880
휴게음식점,미사상회,"경기도 하남시 미사강변대로54번길 125, 상아프라자2 1층 105호 (풍산동)",070 -7737-9900
휴게음식점,gs25 감북서하남로,"경기도 하남시 서하남로47번길 48, 1층 (감북동)",02  -474 -1204
휴게음식점,긱스타,"경기도 하남시 대청로 33, 현대베스코아빌딩 지하1층 110호 (신장동)",
휴게음식점,벙커컴퍼니,"경기도 하남시 하남대로249번길 16-16, 푸른산곡 1,2층 (상산곡동)",031 -795 -1456
휴게음식점,메가커피 하남미사점,"경기도 하남시 미사강변대로226번안길 25, 디럭스프라자1 1층 111호 (망월동)",031 -793 -6611
휴게음식점,GS25 미사6단지점,"경기도 하남시 미사강변한강로 60, 상가2동 1층 101,102호 (선동, 미사강변 2차 푸르지오)",
휴게음식점,르브레드랩 하남스타필드점(신세계),"경기도 하남시 미사대로 750, 스타필드 하남(신세계백화점) 지하2층 (신장동)",  02-1522-1261
휴게음식점,마이개러지,"경기도 하남시 산곡동로 31, 2층 (하산곡동)",
휴게음식점,하남시장애인복지관 나누미카페,"경기도 하남시 미사강변남로 56, 하남시장애인복지관 1층 (풍산동)", 031-794 -2266
휴게음식점,GS25 미사동로,"경기도 하남시 미사동로 41, GS25 미사동로 1층 (미사동)",
휴게음식점,공차(미사강변점),"경기도 하남시 미사강변중앙로198번길 35, 우성르보아리버 1층 112호 (망월동)",031 -796 -4422
휴게음식점,셀렉토커피(SELECTO COFFEE 미사센텀비즈점),"경기도 하남시 조정대로 45, 미사센텀비즈 1층 알112, 113호 (풍산동)",
휴게음식점,cafe bini(카페비니),"경기도 하남시 미사강변한강로158번안길 36, 1층 101호 (망월동)", 031- 794-2544
휴게음식점,오마뎅,"경기도 하남시 미사강변대로226번길 14, 예스프라자 미사 1층 104호 (망월동)",
휴게음식점,CU하남덕풍타운점,"경기도 하남시 수리남로 18, 1층 (덕풍동)", 031-794 -0063
휴게음식점,마왕족발,"경기도 하남시 미사대로 750, 스타필드 하남 지하2층 (신세계백화점) (신장동)",1599-5892-
휴게음식점,CU미사센텀비즈점,"경기도 하남시 조정대로 45, 미사센텀비즈 1층 알114,알115,알116호 (풍산동)",
휴게음식점,The 쉼,"경기도 하남시 산곡동로 105, 1층 (하산곡동)",
휴게음식점,필드스타 PC카페,"경기도 하남시 신장로 164, 지하1층 (덕풍동)",
휴게음식점,시크릿쥬쥬&또봇프리미엄키즈카페,"경기도 하남시 미사강변중앙로204번길 45, 성산타워플러스 8층 (망월동)", 031- 892-8688
휴게음식점,송카페,"경기도 하남시 신평로 125, 하남문화예술회관 (덕풍동)",
휴게음식점,FROM MINA(프롬미나),"경기도 하남시 미사강변동로 73, 미사강변 노블레스, 104,105호 (망월동)",
휴게음식점,엘리어스 키즈카페,"경기도 하남시 미사강변대로226번길 66, 명성빌딩 402호 (망월동)", 031-793 -1171
휴게음식점,커피볶는낭만곰,"경기도 하남시 신평로 125, 하남문화예술회관 (덕풍동)",
휴게음식점,"언제나, 봄","경기도 하남시 검단산로218번길 6, 1층 (창우동)",
휴게음식점,카페 더치즈케이크 미사점,"경기도 하남시 미사강변대로226번길 66, 101호 (망월동)",
휴게음식점,GS25 하남상떼빌,"경기도 하남시 신장로 104, 1층 110,111호 (신장동, 성원상떼빌)",031 -795 -2513
휴게음식점,CAFE 온,경기도 하남시 창우로 86 (창우동),
휴게음식점,세븐일레븐 미사르보아점,"경기도 하남시 미사강변중앙로198번길 35, 우성르보아리버 1층 108호 (망월동)",
휴게음식점,우정푸드서비스,"경기도 하남시 미사강변중앙로198번길 35, 우성르보아리버 2층 207호 (망월동)",
휴게음식점,디아망 하남미사점,"경기도 하남시 미사강변동로 127, 경서타워 1201~1206호 12층 (망월동)",031 -8026-9030
휴게음식점,하남(만)휴게소(ex-cafe),"경기도 하남시 중부고속도로 117, 1층 (천현동)",031 -796 -6709
휴게음식점,이마트24미사원점,"경기도 하남시 미사강변북로 25-1, 미사강변리슈빌엔에이치에프 106호 (선동)",
휴게음식점,candydog(캔디도그),"경기도 하남시 미사강변중앙로 219, 레이크힐 305호 (망월동)",
휴게음식점,요정출몰지역,"경기도 하남시 동남로424번길 100, 1층 (감일동)",070 -7769-3500
휴게음식점,BLACKZONE(블랙존),"경기도 하남시 미사대로 710, 하남시환경기초시설 (신장동)",
휴게음식점,메가박스 미사강변,"경기도 하남시 미사강변중앙로 218, 성산타워 4층 (망월동)",031 -795 -2206
휴게음식점,커피랑 도서관 미사강변점,"경기도 하남시 미사강변대로 228, 메디프라자 601호 (망월동)", 070-4152-1140
휴게음식점,젤라뚜또,"경기도 하남시 미사대로 750, 신세계백화점 스타필드 하남점 지하1층 (신장동)",
휴게음식점,그린몰,"경기도 하남시 대청로 10, 하남시청 지하1층 (신장동)",031 -790 -6534
휴게음식점,이삭토스트(하남고교점),"경기도 하남시 미사강변대로 90, 승리타워 107호 (풍산동)",
휴게음식점,IRA커피,"경기도 하남시 하남대로776번길 7, 1층 (신장동)",
휴게음식점,지웰마트,"경기도 하남시 위례대로 220, 위례지웰푸르지오 상가 120호 (학암동)",
휴게음식점,GS25 미사레이크힐,"경기도 하남시 미사강변중앙로 219, 레이크힐 (망월동)",
휴게음식점,Keystone(키스톤),"경기도 하남시 덕풍동로 111-15, 리치플러스 하남센터 604~606호 (덕풍동)",
휴게음식점,달콤테이블,"경기도 하남시 미사강변중앙로111번안길 28, 103호 (풍산동)",
휴게음식점,GS25미사엠시티,"경기도 하남시 미사강변중앙로 218, 성산타워 113호 (망월동)",
휴게음식점,홍루이젠 하남미사,"경기도 하남시 미사강변북로30번길 28, 1층 (망월동)",
휴게음식점,냥이툰,"경기도 하남시 미사강변동로 127, 경서타워 805호 (망월동)",
휴게음식점,설빙,"경기도 하남시 미사강변중앙로 217, 미사 호수의아침 206호 (망월동)",031 -794 -9214
휴게음식점,choee coffee(초이커피),"경기도 하남시 덕풍공원로 34, 자이아파트 상가동  104호 (덕풍동)",
휴게음식점,메가커피,"경기도 하남시 미사강변대로 90, 승리타워 108호 (풍산동)",
휴게음식점,라이또PC 하남신장점,"경기도 하남시 하남대로778번길 34, 3층 (신장동)",
휴게음식점,세븐일레븐 미사경서점,"경기도 하남시 미사강변동로 127, 경서타워 106호 (망월동)",
휴게음식점,오를로,"경기도 하남시 대성로99번길 94, 2층 (춘궁동)",
휴게음식점,커피팜,"경기도 하남시 대청로116번길 30-1, 은행아파트 상가동 113호 (창우동)",031 -793 -2348
휴게음식점,이마트24 하남위브점,"경기도 하남시 하남대로 747, 하남두산위브파크 1층 120호 (신장동)",
휴게음식점,정가농원,"경기도 하남시 미사강변한강로158번길 48, 1층 (망월동)",031 -795 -6448
휴게음식점,레드컨시,"경기도 하남시 하남유니온로 70, 하남유니온시티에일린의뜰 (신장동, 하남유니온시티에일린의뜰)",
휴게음식점,세븐일레븐 미사동원점,"경기도 하남시 미사강변서로 45, 308동 117호 (풍산동, 미사강변동원로얄듀크)",
휴게음식점,꼬마마녀 매직슬라임 카페,"경기도 하남시 미사강변대로 212, 미사센트럴프라자 4층 407호 (망월동)",
휴게음식점,김가네,"경기도 하남시 미사강변대로34번길 106, 한강프라자 110호 (풍산동)",
휴게음식점,메고지고,"경기도 하남시 미사강변중앙로 220, 우성미사타워 111호 (망월동)",
휴게음식점,뉴오리진신세계하남점,"경기도 하남시 미사대로 750, 스타필드 하남 지하2층 (신장동)",031 -699 -6017
휴게음식점,(주)커피빈코리아 하남신세계백화점B1점,"경기도 하남시 미사대로 750, 스타필드 하남 지하1층 (신장동)",031 -8072-1641
휴게음식점,세븐일레븐 신장타운점,"경기도 하남시 신장1로33번길 58, 1층 (신장동)",031 -794 -3050
휴게음식점,백남옥달인손만두,"경기도 하남시 미사강변대로 222, 미사 중앙프라자 102호 (망월동)",
휴게음식점,cafe망월천,"경기도 하남시 미사강변중앙로 173, 미사 리버에비뉴 114호 (망월동)",
휴게음식점,이디야(EDIYA),"경기도 하남시 미사강변대로34번길 82, 골드프라자 116,117,118호 (풍산동)",
휴게음식점,세븐일레븐 하남상떼빌,"경기도 하남시 신장로 104, 107호 (신장동, 성원상떼빌)",
휴게음식점,오마뎅 미사강변센트럴자이점,"경기도 하남시 미사강변대로 95-1, 미사강변센트럴자이 상가2동 1층 114호 (풍산동)",
휴게음식점,메가엠지씨커피 미사중앙점,"경기도 하남시 미사강변중앙로 219, 레이크힐 1층 106호 (망월동)",
휴게음식점,셀렉토커피 미사강변점,"경기도 하남시 미사강변대로 84, 미사탑프라자 104호 (풍산동)",
휴게음식점,홍루이젠덕풍점,"경기도 하남시 덕풍동로 111-10, 트윈렉스1 A-104호 (덕풍동)",
휴게음식점,세븐일레븐 하남검단산점,"경기도 하남시 검단산로 215, 1층 (창우동)",
휴게음식점,이마트24 미사시티점,"경기도 하남시 미사강변중앙로198번길 29, 미사푸르지오시티 B동 107호 (망월동)",
휴게음식점,김가네 랑데르점,"경기도 하남시 미사강변남로 103, 미사랑데르Ⅲ 110호 (망월동)",
휴게음식점,주식회사 52아레테 이디야 미사센텀비즈점,"경기도 하남시 조정대로 45, 미사센텀비즈 지하1층 알비122,알비121(일부)호 (풍산동)",
휴게음식점,GS25 하남창우,"경기도 하남시 검단산로 345, 1층 (창우동)",
휴게음식점,CU꿈을나눔점,경기도 하남시 신장1로 20-1 (신장동),031 -792 -6898
휴게음식점,이마트24하남엘타워,"경기도 하남시 조정대로 35, 미사 하우스디 엘타워 지하1층 RB106, RB107호 (풍산동)",
휴게음식점,GS25위례롯데캐슬점,"경기도 하남시 위례중앙로 215-1, 위례롯데캐슬 1층 8호 (학암동)",
휴게음식점,안다(ANDA),"경기도 하남시 미사대로 750, 스타필드 하남 1층 (신장동)",
휴게음식점,씨유 미사빅점,"경기도 하남시 미사강변동로 180-1, 미사강변도시14단지 1층 105호 (망월동)",
휴게음식점,엔큐브pc방,"경기도 하남시 미사강변대로34번길 106, 한강프라자 5층 506호 (풍산동)",
휴게음식점,지에스25 미사강변시티,"경기도 하남시 미사강변동로 125, 미사푸르지오시티 A동 106호 (망월동)",
휴게음식점,홍's김밥,"경기도 하남시 신평로 78, 1층 (신장동)",1544-7989-
휴게음식점,도제 신세계하남점,"경기도 하남시 미사대로 750, 스타필드 하남 신세계백화점 지하1층 (신장동)",
휴게음식점,헬로방방 풍산점,"경기도 하남시 덕풍동로 111-21, 케이엔몰 9층 901호 (덕풍동)",031 -792 -9011
휴게음식점,블랭킷,"경기도 하남시 미사강변한강로346번길 25, 1층 (망월동)",
휴게음식점,안젤로 피자 파스타,"경기도 하남시 미사대로 750, 스타필드 하남 지하1층 (신장동)",031 -520 -7072
휴게음식점,이마트24해링턴점,"경기도 하남시 위례대로 190, 위례 효성해링턴 타워 122-1,123-1,123호 (학암동)",
휴게음식점,아이비스PC,"경기도 하남시 미사강변중앙로170번길 10, 신성프라자  I 6층 (망월동)",
휴게음식점,길가온,"경기도 하남시 검단산로 101, 1층 (하산곡동)",
휴게음식점,아재초콜릿,"경기도 하남시 역말로 30, 1층 (덕풍동)",
휴게음식점,스무디킹 스타필드시티위례점,"경기도 하남시 위례대로 200, 스타필드시티 위례점 3108호 (학암동)",
휴게음식점,오슬로,"경기도 하남시 위례대로 200, 스타필드시티 위례점 2층 2110호 (학암동)",
휴게음식점,이마트트레이더스 위례점 푸드서비스,"경기도 하남시 위례대로 200, 스타필드시티 위례점 지하3층 (학암동)",
